Devices,,,,
1000,,,,
,,1412755 - Force,,
Frame,Sub Frame,Fx,Fy,Fz
,,N,N,N
1547,0,-13.8729,-7.56903,-627.608
1547,1,-13.781,-7.40841,-624.923
1547,2,-13.6916,-7.24895,-622.344
1547,3,-13.5996,-7.09545,-619.894
1548,0,-13.4907,-6.95039,-617.521
1548,1,-13.3506,-6.81218,-615.136
1548,2,-13.176,-6.67198,-612.658
1548,3,-12.9817,-6.52209,-610.049
1549,0,-12.7922,-6.36657,-607.327
1549,1,-12.6271,-6.21602,-604.57
1549,2,-12.4926,-6.07465,-601.888
1549,3,-12.3785,-5.93719,-599.374
1550,0,-12.2675,-5.79748,-597.051
1550,1,-12.1463,-5.65715,-594.864
1550,2,-12.0099,-5.52304,-592.718
1550,3,-11.8604,-5.39853,-590.518
1551,0,-11.701,-5.2805,-588.214
1551,1,-11.5331,-5.16261,-585.829
1551,2,-11.3557,-5.04128,-583.451
1551,3,-11.1677,-4.92115,-581.183
1552,0,-10.9704,-4.81364,-579.102
1552,1,-10.7682,-4.72617,-577.212
1552,2,-10.5695,-4.65362,-575.436
1552,3,-10.3872,-4.58327,-573.684
1553,0,-10.2311,-4.50419,-571.934
1553,1,-10.0963,-4.41076,-570.243
1553,2,-9.96373,-4.30352,-568.679
1553,3,-9.81265,-4.18548,-567.233
1554,0,-9.63477,-4.05675,-565.829
1554,1,-9.43812,-3.92001,-564.41
1554,2,-9.2398,-3.7875,-562.987
1554,3,-9.05587,-3.67658,-561.584
1555,0,-8.89398,-3.59944,-560.194
1555,1,-8.74851,-3.55459,-558.821
1555,2,-8.6034,-3.52787,-557.5
1555,3,-8.44624,-3.5055,-556.277
1556,0,-8.27756,-3.48277,-555.177
1556,1,-8.1023,-3.45824,-554.173
1556,2,-7.92289,-3.4284,-553.213
1556,3,-7.74222,-3.39246,-552.278
1557,0,-7.56075,-3.3552,-551.371
1557,1,-7.37755,-3.32205,-550.501
1557,2,-7.1975,-3.29459,-549.671
1557,3,-7.02754,-3.27023,-548.908
1558,0,-6.87071,-3.24546,-548.249
1558,1,-6.72617,-3.22022,-547.706
1558,2,-6.59017,-3.19757,-547.284
1558,3,-6.45961,-3.1795,-547.003
1559,0,-6.33465,-3.16408,-546.877
1559,1,-6.2136,-3.14574,-546.893
1559,2,-6.09037,-3.12021,-546.987
1559,3,-5.96102,-3.09065,-547.051
1560,0,-5.82581,-3.06554,-546.999
1560,1,-5.6847,-3.04987,-546.828
1560,2,-5.53892,-3.04227,-546.62
1560,3,-5.39585,-3.03985,-546.476
1561,0,-5.26618,-3.04241,-546.469
1561,1,-5.15727,-3.05329,-546.615
1561,2,-5.06867,-3.0776,-546.867
1561,3,-4.98855,-3.11827,-547.15
1562,0,-4.89883,-3.17489,-547.428
1562,1,-4.79093,-3.24458,-547.717
1562,2,-4.6712,-3.32198,-548.048
1562,3,-4.55295,-3.4015,-548.465
1563,0,-4.45205,-3.47849,-549.028
1563,1,-4.38166,-3.54864,-549.769
1563,2,-4.34133,-3.61065,-550.656
1563,3,-4.31616,-3.66695,-551.606
1564,0,-4.28865,-3.71963,-552.53
1564,1,-4.24985,-3.7715,-553.382
1564,2,-4.20229,-3.82826,-554.165
1564,3,-4.15278,-3.89336,-554.904
1565,0,-4.10539,-3.96378,-555.605
1565,1,-4.06717,-4.03515,-556.266
1565,2,-4.05332,-4.11053,-556.913
1565,3,-4.07701,-4.20156,-557.612
1566,0,-4.13754,-4.31694,-558.43
1566,1,-4.21934,-4.45103,-559.395
1566,2,-4.29474,-4.59023,-560.473
1566,3,-4.33521,-4.72786,-561.607
1567,0,-4.33278,-4.86844,-562.799
1567,1,-4.30554,-5.0195,-564.099
1567,2,-4.27919,-5.18075,-565.522
1567,3,-4.27183,-5.34105,-567.001
1568,0,-4.29217,-5.48662,-568.409
1568,1,-4.3411,-5.61149,-569.66
1568,2,-4.41426,-5.71741,-570.788
1568,3,-4.50502,-5.80756,-571.901
1569,0,-4.60518,-5.88762,-573.101
1569,1,-4.70243,-5.96858,-574.449
1569,2,-4.7816,-6.06073,-575.961
1569,3,-4.8384,-6.16471,-577.622
1570,0,-4.88767,-6.27171,-579.384
1570,1,-4.9495,-6.37575,-581.14
1570,2,-5.03524,-6.48322,-582.764
1570,3,-5.14972,-6.60434,-584.21
1571,0,-5.29271,-6.74051,-585.51
1571,1,-5.45083,-6.88552,-586.706
1571,2,-5.59871,-7.03402,-587.841
1571,3,-5.71789,-7.18563,-588.962
1572,0,-5.81311,-7.34379,-590.093
1572,1,-5.90729,-7.51379,-591.237
1572,2,-6.02146,-7.69894,-592.396
1572,3,-6.16194,-7.89395,-593.574
1573,0,-6.31853,-8.08736,-594.766
1573,1,-6.46691,-8.27296,-595.96
1573,2,-6.58615,-8.45262,-597.144
1573,3,-6.67782,-8.62929,-598.289
1574,0,-6.76032,-8.80529,-599.355
1574,1,-6.85204,-8.98802,-600.319
1574,2,-6.95966,-9.18783,-601.204
1574,3,-7.07653,-9.4075,-602.081
1575,0,-7.19511,-9.6392,-603.014
1575,1,-7.31702,-9.86911,-603.982
1575,2,-7.44817,-10.0828,-604.9
1575,3,-7.59151,-10.273,-605.698
1576,0,-7.74332,-10.4437,-606.383
1576,1,-7.89331,-10.6033,-607.01
1576,2,-8.03299,-10.7582,-607.613
1576,3,-8.16129,-10.9166,-608.184
1577,0,-8.27525,-11.0868,-608.704
1577,1,-8.36319,-11.2673,-609.177
1577,2,-8.42024,-11.4486,-609.606
1577,3,-8.46341,-11.6253,-609.957
1578,0,-8.51754,-11.7964,-610.183
1578,1,-8.59292,-11.9622,-610.274
1578,2,-8.68392,-12.1248,-610.264
1578,3,-8.77979,-12.29,-610.192
1579,0,-8.86873,-12.461,-610.093
1579,1,-8.93645,-12.6324,-610.01
1579,2,-8.97053,-12.7927,-609.964
1579,3,-8.96937,-12.932,-609.922
1580,0,-8.94362,-13.0497,-609.85
1580,1,-8.91109,-13.1543,-609.767
1580,2,-8.89112,-13.2556,-609.713
1580,3,-8.89088,-13.3592,-609.674
1581,0,-8.89419,-13.4647,-609.588
1581,1,-8.87677,-13.5677,-609.405
1581,2,-8.8303,-13.6672,-609.12
1581,3,-8.76536,-13.7711,-608.788
1582,0,-8.70035,-13.889,-608.499
1582,1,-8.65184,-14.0183,-608.323
1582,2,-8.62512,-14.1444,-608.265
1582,3,-8.61172,-14.2565,-608.285
1583,0,-8.5994,-14.3543,-608.319
1583,1,-8.5797,-14.4395,-608.295
1583,2,-8.54713,-14.511,-608.163
1583,3,-8.49955,-14.5678,-607.935
1584,0,-8.43835,-14.6115,-607.67
1584,1,-8.36569,-14.6465,-607.418
1584,2,-8.28471,-14.6759,-607.195
1584,3,-8.19962,-14.6999,-607.007
1585,0,-8.11264,-14.7168,-606.845
1585,1,-8.02484,-14.7243,-606.7
1585,2,-7.93828,-14.7167,-606.578
1585,3,-7.85475,-14.6869,-606.462
1586,0,-7.77666,-14.636,-606.31
1586,1,-7.70894,-14.5718,-606.101
1586,2,-7.65473,-14.4997,-605.853
1586,3,-7.60937,-14.4267,-605.579
1587,0,-7.56325,-14.367,-605.252
1587,1,-7.50886,-14.3347,-604.824
1587,2,-7.44262,-14.3358,-604.283
1587,3,-7.36663,-14.3663,-603.689
1588,0,-7.28864,-14.4107,-603.161
1588,1,-7.21208,-14.4507,-602.803
1588,2,-7.12964,-14.4805,-602.612
1588,3,-7.03336,-14.5087,-602.491
1589,0,-6.92657,-14.5471,-602.37
1589,1,-6.82269,-14.6021,-602.26
1589,2,-6.73292,-14.6749,-602.184
1589,3,-6.6538,-14.761,-602.112
1590,0,-6.56722,-14.8492,-601.987
1590,1,-6.45508,-14.9251,-601.762
1590,2,-6.31144,-14.9791,-601.438
1590,3,-6.14061,-15.0111,-601.067
1591,0,-5.95496,-15.0269,-600.719
1591,1,-5.77645,-15.0349,-600.42
1591,2,-5.62881,-15.0438,-600.146
1591,3,-5.52037,-15.0571,-599.879
1592,0,-5.43695,-15.0731,-599.644
1592,1,-5.35626,-15.0939,-599.484
1592,2,-5.26506,-15.1266,-599.414
1592,3,-5.15884,-15.1765,-599.412
1593,0,-5.03384,-15.246,-599.424
1593,1,-4.88658,-15.3359,-599.373
1593,2,-4.72069,-15.44,-599.191
1593,3,-4.54836,-15.5428,-598.848
1594,0,-4.3828,-15.6324,-598.375
1594,1,-4.23402,-15.7117,-597.869
1594,2,-4.10686,-15.7956,-597.425
1594,3,-3.99655,-15.8975,-597.094
1595,0,-3.89174,-16.0199,-596.909
1595,1,-3.78234,-16.1529,-596.867
1595,2,-3.66217,-16.2801,-596.901
1595,3,-3.53001,-16.3864,-596.93
1596,0,-3.39204,-16.4646,-596.9
1596,1,-3.26003,-16.5176,-596.788
1596,2,-3.14246,-16.5569,-596.604
1596,3,-3.03676,-16.5959,-596.389
1597,0,-2.93081,-16.6458,-596.206
1597,1,-2.81317,-16.7116,-596.099
1597,2,-2.683,-16.7877,-596.063
1597,3,-2.54825,-16.8608,-596.06
1598,0,-2.41768,-16.9173,-596.067
1598,1,-2.29692,-16.951,-596.092
1598,2,-2.18776,-16.9647,-596.139
1598,3,-2.08973,-16.9653,-596.202
1599,0,-2.00128,-16.959,-596.287
1599,1,-1.91796,-16.9495,-596.4
1599,2,-1.83243,-16.9364,-596.524
1599,3,-1.73761,-16.9173,-596.612
1600,0,-1.62976,-16.8955,-596.618
1600,1,-1.50841,-16.8817,-596.532
1600,2,-1.37427,-16.8811,-596.41
1600,3,-1.2297,-16.8869,-596.354
1601,0,-1.08178,-16.8853,-596.44
1601,1,-0.942564,-16.8633,-596.662
1601,2,-0.822782,-16.8151,-596.942
1601,3,-0.724723,-16.7467,-597.191
1602,0,-0.643669,-16.6712,-597.377
1602,1,-0.574013,-16.5978,-597.529
1602,2,-0.512282,-16.5293,-597.677
1602,3,-0.455787,-16.465,-597.825
1603,0,-0.400276,-16.4052,-597.959
1603,1,-0.339644,-16.3544,-598.092
1603,2,-0.266293,-16.3182,-598.254
1603,3,-0.17492,-16.2952,-598.443
1604,0,-0.0692044,-16.2785,-598.637
1604,1,0.0396605,-16.2605,-598.828
1604,2,0.142212,-16.232,-599.019
1604,3,0.237293,-16.1879,-599.197
1605,0,0.332009,-16.1377,-599.347
1605,1,0.432628,-16.0953,-599.481
1605,2,0.532999,-16.0608,-599.614
1605,3,0.618779,-16.0257,-599.747
1606,0,0.684444,-15.9865,-599.884
1606,1,0.738522,-15.9431,-600.043
1606,2,0.793147,-15.8923,-600.213
1606,3,0.857083,-15.8331,-600.333
1607,0,0.938129,-15.7719,-600.353
1607,1,1.03983,-15.7169,-600.284
1607,2,1.15121,-15.6716,-600.169
1607,3,1.25207,-15.6358,-600.032
1608,0,1.33194,-15.6049,-599.88
1608,1,1.39413,-15.5683,-599.735
1608,2,1.4453,-15.5168,-599.653
1608,3,1.48837,-15.4521,-599.678
1609,0,1.52389,-15.3838,-599.815
1609,1,1.55559,-15.3187,-600.024
1609,2,1.59087,-15.2571,-600.221
1609,3,1.63443,-15.1959,-600.323
1610,0,1.68168,-15.1308,-600.292
1610,1,1.72098,-15.0565,-600.129
1610,2,1.74677,-14.9697,-599.867
1610,3,1.76476,-14.8725,-599.579
1611,0,1.78133,-14.7705,-599.343
1611,1,1.79671,-14.6708,-599.209
1611,2,1.80885,-14.5783,-599.178
1611,3,1.81514,-14.4922,-599.218
1612,0,1.81264,-14.4087,-599.294
1612,1,1.80581,-14.3269,-599.369
1612,2,1.8081,-14.2488,-599.39
1612,3,1.82507,-14.1732,-599.307
1613,0,1.84393,-14.094,-599.132
1613,1,1.84896,-14.0029,-598.935
1613,2,1.84038,-13.8934,-598.777
1613,3,1.83324,-13.7658,-598.669
1614,0,1.84251,-13.6292,-598.608
1614,1,1.87185,-13.4949,-598.591
1614,2,1.91058,-13.3682,-598.605
1614,3,1.93739,-13.2499,-598.636
1615,0,1.93491,-13.137,-598.649
1615,1,1.9058,-13.0211,-598.583
1615,2,1.87318,-12.8931,-598.394
1615,3,1.86313,-12.7527,-598.116
1616,0,1.8827,-12.6085,-597.843
1616,1,1.91361,-12.4725,-597.661
1616,2,1.92597,-12.3544,-597.605
1616,3,1.89762,-12.2568,-597.661
1617,0,1.8235,-12.1748,-597.776
1617,1,1.71032,-12.1,-597.874
1617,2,1.57164,-12.026,-597.918
1617,3,1.43214,-11.9522,-597.94
1618,0,1.32386,-11.8819,-598.009
1618,1,1.2672,-11.8168,-598.146
1618,2,1.2548,-11.7523,-598.321
1618,3,1.257,-11.6814,-598.49
1619,0,1.24538,-11.6023,-598.644
1619,1,1.2087,-11.5164,-598.793
1619,2,1.15189,-11.4238,-598.936
1619,3,1.08939,-11.3266,-599.097
1620,0,1.03648,-11.2333,-599.34
1620,1,1.0024,-11.1523,-599.694
1620,2,0.986779,-11.0873,-600.088
1620,3,0.97903,-11.0398,-600.407
1621,0,0.966789,-11.0089,-600.598
1621,1,0.945145,-10.9852,-600.709
1621,2,0.91591,-10.9547,-600.799
1621,3,0.884239,-10.9086,-600.878
1622,0,0.854735,-10.8457,-600.939
1622,1,0.826069,-10.7692,-601.004
1622,2,0.794046,-10.6844,-601.096
1622,3,0.760254,-10.5938,-601.217
1623,0,0.729844,-10.4948,-601.348
1623,1,0.703187,-10.3843,-601.479
1623,2,0.67764,-10.2624,-601.612
1623,3,0.65264,-10.1326,-601.758
1624,0,0.628302,-10.0015,-601.936
1624,1,0.604508,-9.87735,-602.154
1624,2,0.583197,-9.76762,-602.385
1624,3,0.569929,-9.67852,-602.59
1625,0,0.570556,-9.61157,-602.744
1625,1,0.583611,-9.56095,-602.864
1625,2,0.599891,-9.51736,-603.014
1625,3,0.611049,-9.47188,-603.253
1626,0,0.614269,-9.42089,-603.569
1626,1,0.610125,-9.36745,-603.893
1626,2,0.601974,-9.3135,-604.158
1626,3,0.594631,-9.25467,-604.357
1627,0,0.588154,-9.18528,-604.525
1627,1,0.577364,-9.10596,-604.679
1627,2,0.560428,-9.02343,-604.806
1627,3,0.544841,-8.94285,-604.911
1628,0,0.542938,-8.8677,-605.027
1628,1,0.559532,-8.80562,-605.166
1628,2,0.58614,-8.76479,-605.293
1628,3,0.611734,-8.74446,-605.368
1629,0,0.635483,-8.73409,-605.37
1629,1,0.663235,-8.72297,-605.316
1629,2,0.695868,-8.70921,-605.241
1629,3,0.728974,-8.69805,-605.185
1630,0,0.762647,-8.69438,-605.18
1630,1,0.806874,-8.69962,-605.217
1630,2,0.876756,-8.71404,-605.232
1630,3,0.979335,-8.73862,-605.155
1631,0,1.10276,-8.7747,-604.989
1631,1,1.22375,-8.81998,-604.783
1631,2,1.32746,-8.86534,-604.578
1631,3,1.41662,-8.90216,-604.382
1632,0,1.50412,-8.93217,-604.166
1632,1,1.60076,-8.96477,-603.892
1632,2,1.70733,-9.00838,-603.581
1632,3,1.81461,-9.06467,-603.33
1633,0,1.90808,-9.12697,-603.229
1633,1,1.97741,-9.18642,-603.254
1633,2,2.02648,-9.23922,-603.281
1633,3,2.06883,-9.28565,-603.186
1634,0,2.11374,-9.32869,-602.927
1634,1,2.16028,-9.37738,-602.533
1634,2,2.20043,-9.44484,-602.089
1634,3,2.22839,-9.53715,-601.699
1635,0,2.24802,-9.64608,-601.435
1635,1,2.27005,-9.7577,-601.293
1635,2,2.30447,-9.86355,-601.201
1635,3,2.35428,-9.96134,-601.084
1636,0,2.41094,-10.0538,-600.91
1636,1,2.45963,-10.1481,-600.696
1636,2,2.4949,-10.2505,-600.466
1636,3,2.52646,-10.3595,-600.235
1637,0,2.56519,-10.4673,-600.009
1637,1,2.60663,-10.5648,-599.785
1637,2,2.6338,-10.6458,-599.58
1637,3,2.64012,-10.7077,-599.434
1638,0,2.64189,-10.753,-599.339
1638,1,2.65824,-10.7888,-599.211
1638,2,2.68665,-10.8221,-598.983
1638,3,2.70773,-10.8582,-598.673
1639,0,2.70603,-10.9013,-598.347
1639,1,2.68111,-10.9512,-598.048
1639,2,2.64493,-11.001,-597.803
1639,3,2.61083,-11.0401,-597.639
1640,0,2.58477,-11.0585,-597.556
1640,1,2.5667,-11.0516,-597.507
1640,2,2.55502,-11.022,-597.455
1640,3,2.54863,-10.9793,-597.414
1641,0,2.54636,-10.9392,-597.385
1641,1,2.54564,-10.9173,-597.341
1641,2,2.54152,-10.919,-597.265
1641,3,2.52814,-10.9392,-597.172
1642,0,2.50259,-10.9724,-597.05
1642,1,2.46766,-11.0168,-596.882
1642,2,2.43088,-11.0711,-596.701
1642,3,2.39851,-11.1314,-596.569
1643,0,2.36873,-11.191,-596.498
1643,1,2.33177,-11.2411,-596.424
1643,2,2.27724,-11.2729,-596.283
1643,3,2.20281,-11.2816,-596.083
1644,0,2.11821,-11.2693,-595.888
1644,1,2.03897,-11.2448,-595.751
1644,2,1.97447,-11.2204,-595.666
1644,3,1.92402,-11.2078,-595.586
1645,0,1.88033,-11.21,-595.464
1645,1,1.83107,-11.2197,-595.292
1645,2,1.76706,-11.2276,-595.123
1645,3,1.69327,-11.2305,-595.048
1646,0,1.62,-11.227,-595.114
1646,1,1.54861,-11.2147,-595.279
1646,2,1.47632,-11.1945,-595.434
1646,3,1.4051,-11.1734,-595.46
1647,0,1.33801,-11.1635,-595.291
1647,1,1.27485,-11.1764,-594.948
1647,2,1.21558,-11.2185,-594.519
1647,3,1.15866,-11.286,-594.134
1648,0,1.09619,-11.3628,-593.916
1648,1,1.02032,-11.4286,-593.93
1648,2,0.932697,-11.473,-594.122
1648,3,0.843282,-11.4977,-594.359
1649,0,0.762007,-11.5098,-594.545
1649,1,0.691828,-11.5168,-594.661
1649,2,0.629068,-11.5259,-594.715
1649,3,0.568312,-11.5438,-594.699
1650,0,0.505934,-11.5722,-594.583
1650,1,0.441598,-11.6057,-594.347
1650,2,0.378219,-11.636,-594.023
1650,3,0.321098,-11.6576,-593.687
1651,0,0.272762,-11.669,-593.378
1651,1,0.225623,-11.6705,-593.063
1651,2,0.168878,-11.6631,-592.732
1651,3,0.103139,-11.6497,-592.457
1652,0,0.0388902,-11.6338,-592.34
1652,1,-0.0137594,-11.6171,-592.434
1652,2,-0.0496342,-11.602,-592.715
1652,3,-0.0711477,-11.5911,-593.066
1653,0,-0.0890598,-11.585,-593.321
1653,1,-0.116696,-11.5822,-593.38
1653,2,-0.159538,-11.5824,-593.273
1653,3,-0.209926,-11.5922,-593.11
1654,0,-0.252519,-11.6186,-592.987
1654,1,-0.277631,-11.6575,-592.946
1654,2,-0.291288,-11.6953,-592.985
1654,3,-0.307913,-11.7189,-593.081
1655,0,-0.335535,-11.7215,-593.204
1655,1,-0.372404,-11.7038,-593.298
1655,2,-0.411528,-11.6733,-593.295
1655,3,-0.445569,-11.6418,-593.182
1656,0,-0.47052,-11.6177,-592.992
1656,1,-0.485804,-11.5995,-592.771
1656,2,-0.491945,-11.577,-592.554
1656,3,-0.488082,-11.5385,-592.362
1657,0,-0.469657,-11.4805,-592.19
1657,1,-0.427735,-11.4086,-592.027
1657,2,-0.35606,-11.3266,-591.871
1657,3,-0.262187,-11.235,-591.737
1658,0,-0.168154,-11.1368,-591.657
1658,1,-0.0984509,-11.0402,-591.648
1658,2,-0.0612274,-10.9535,-591.698
1658,3,-0.0385085,-10.8799,-591.775
1659,0,-0.00300109,-10.8193,-591.858
1659,1,0.0549998,-10.7718,-591.958
1659,2,0.122764,-10.7364,-592.109
1659,3,0.187201,-10.7109,-592.34
1660,0,0.252413,-10.6937,-592.654
1660,1,0.328551,-10.6834,-593.019
1660,2,0.41759,-10.6821,-593.356
1660,3,0.515206,-10.6998,-593.584
1661,0,0.611826,-10.7464,-593.691
1661,1,0.693958,-10.8187,-593.723
1661,2,0.754998,-10.8991,-593.708
1661,3,0.800971,-10.9662,-593.642
1662,0,0.841335,-11.0059,-593.547
1662,1,0.876203,-11.0192,-593.5
1662,2,0.894772,-11.0177,-593.586
1662,3,0.88616,-11.0126,-593.849
1663,0,0.847402,-11.0129,-594.285
1663,1,0.780396,-11.026,-594.84
1663,2,0.687987,-11.052,-595.437
1663,3,0.574682,-11.0814,-596.024
1664,0,0.447035,-11.1023,-596.578
1664,1,0.312267,-11.1048,-597.09
1664,2,0.177334,-11.0796,-597.561
1664,3,0.0475295,-11.0246,-597.998
1665,0,-0.0749712,-10.9548,-598.401
1665,1,-0.186401,-10.8978,-598.735
1665,2,-0.275478,-10.8754,-598.945
1665,3,-0.32991,-10.8918,-599.03
1666,0,-0.347327,-10.9336,-599.068
1666,1,-0.333221,-10.9816,-599.148
1666,2,-0.291741,-11.024,-599.293
1666,3,-0.222979,-11.0589,-599.479
1667,0,-0.127778,-11.0897,-599.677
1667,1,-0.0137448,-11.1203,-599.857
1667,2,0.106335,-11.1544,-599.967
1667,3,0.223522,-11.1926,-600.003
1668,0,0.337519,-11.2308,-600.027
1668,1,0.451373,-11.2609,-600.109
1668,2,0.564904,-11.2744,-600.293
1668,3,0.676984,-11.2706,-600.573
1669,0,0.791883,-11.2593,-600.876
1669,1,0.918617,-11.2482,-601.115
1669,2,1.06262,-11.2301,-601.251
1669,3,1.21782,-11.1902,-601.312
1670,0,1.36924,-11.1219,-601.349
1670,1,1.50529,-11.0324,-601.387
1670,2,1.62392,-10.9359,-601.41
1670,3,1.72964,-10.8465,-601.402
1671,0,1.83043,-10.7714,-601.386
1671,1,1.92971,-10.7088,-601.402
1671,2,2.02015,-10.6525,-601.466
1671,3,2.09584,-10.6001,-601.54
1672,0,2.16441,-10.5534,-601.561
1672,1,2.23644,-10.5143,-601.485
1672,2,2.31327,-10.4837,-601.347
1672,3,2.3903,-10.461,-601.221
1673,0,2.46126,-10.443,-601.162
1673,1,2.51913,-10.4244,-601.189
1673,2,2.56104,-10.402,-601.29
1673,3,2.59109,-10.3772,-601.414
1674,0,2.61314,-10.3556,-601.483
1674,1,2.62283,-10.3445,-601.435
1674,2,2.61527,-10.3494,-601.266
1674,3,2.59846,-10.3709,-601.034
1675,0,2.58687,-10.4001,-600.848
1675,1,2.58433,-10.4231,-600.787
1675,2,2.58394,-10.4348,-600.84
1675,3,2.58094,-10.4416,-600.936
1676,0,2.57779,-10.449,-601.038
1676,1,2.58052,-10.4538,-601.138
1676,2,2.59398,-10.4563,-601.22
1676,3,2.61848,-10.4693,-601.27
1677,0,2.65055,-10.5034,-601.285
1677,1,2.68481,-10.5538,-601.258
1677,2,2.71325,-10.6088,-601.194
1677,3,2.72787,-10.6621,-601.129
1678,0,2.72841,-10.7109,-601.101
1678,1,2.72269,-10.7529,-601.117
1678,2,2.71902,-10.7886,-601.166
1678,3,2.72283,-10.8205,-601.229
1679,0,2.73323,-10.848,-601.284
1679,1,2.7434,-10.8672,-601.303
1679,2,2.75417,-10.8762,-601.256
1679,3,2.77638,-10.8776,-601.119
1680,0,2.81231,-10.8765,-600.888
1680,1,2.85134,-10.878,-600.591
1680,2,2.88545,-10.8837,-600.304
1680,3,2.91449,-10.892,-600.115
1681,0,2.93868,-10.9006,-600.061
1681,1,2.95554,-10.9077,-600.119
1681,2,2.96134,-10.9132,-600.233
1681,3,2.95353,-10.9206,-600.335
1682,0,2.9365,-10.934,-600.351
1682,1,2.92388,-10.9512,-600.248
1682,2,2.92875,-10.9651,-600.06
1682,3,2.94933,-10.9708,-599.875
1683,0,2.97006,-10.9681,-599.778
1683,1,2.97908,-10.962,-599.772
1683,2,2.97658,-10.9622,-599.772
1683,3,2.96642,-10.9782,-599.702
1684,0,2.95097,-11.0138,-599.574
1684,1,2.93533,-11.0674,-599.448
1684,2,2.92759,-11.1333,-599.364
1684,3,2.93122,-11.2025,-599.312
1685,0,2.93956,-11.2656,-599.259
1685,1,2.94078,-11.3144,-599.203
1685,2,2.9302,-11.3436,-599.179
1685,3,2.91415,-11.353,-599.207
1686,0,2.901,-11.347,-599.247
1686,1,2.8936,-11.33,-599.239
1686,2,2.88738,-11.3069,-599.146
1686,3,2.87316,-11.2904,-598.966
1687,0,2.84883,-11.2992,-598.719
1687,1,2.8262,-11.3411,-598.464
1687,2,2.8187,-11.4065,-598.275
1687,3,2.82439,-11.483,-598.186
1688,0,2.82466,-11.5666,-598.187
1688,1,2.80235,-11.6546,-598.245
1688,2,2.75956,-11.7359,-598.308
1688,3,2.71072,-11.7955,-598.322
1689,0,2.66267,-11.8227,-598.261
1689,1,2.60993,-11.8158,-598.122
1689,2,2.54681,-11.784,-597.92
1689,3,2.48173,-11.7422,-597.674
1690,0,2.43562,-11.6984,-597.384
1690,1,2.42129,-11.6514,-597.04
1690,2,2.43194,-11.5999,-596.669
1690,3,2.45431,-11.548,-596.343
1691,0,2.48136,-11.5007,-596.121
1691,1,2.5094,-11.4583,-595.994
1691,2,2.53413,-11.4156,-595.908
1691,3,2.55315,-11.3662,-595.823
1692,0,2.56401,-11.309,-595.721
1692,1,2.55788,-11.2508,-595.586
1692,2,2.5278,-11.2036,-595.391
1692,3,2.48259,-11.177,-595.139
1693,0,2.43847,-11.1753,-594.878
1693,1,2.4036,-11.1964,-594.66
1693,2,2.37983,-11.2284,-594.518
1693,3,2.36706,-11.2543,-594.468
1694,0,2.36107,-11.266,-594.497
1694,1,2.35851,-11.266,-594.564
1694,2,2.36458,-11.2609,-594.639
1694,3,2.3867,-11.2589,-594.731
1695,0,2.42159,-11.2685,-594.845
1695,1,2.45571,-11.2936,-594.964
1695,2,2.47891,-11.3291,-595.058
1695,3,2.49162,-11.364,-595.12
1696,0,2.49666,-11.3906,-595.149
1696,1,2.48971,-11.4124,-595.137
1696,2,2.46148,-11.4381,-595.071
1696,3,2.40958,-11.4709,-594.941
1697,0,2.34646,-11.5043,-594.758
1697,1,2.2912,-11.5302,-594.553
1697,2,2.25457,-11.5479,-594.375
1697,3,2.23411,-11.5674,-594.278
1698,0,2.21949,-11.6042,-594.3
1698,1,2.19886,-11.6666,-594.438
1698,2,2.1647,-11.7459,-594.646
1698,3,2.1191,-11.8208,-594.852
1699,0,2.07214,-11.8755,-595.009
1699,1,2.03425,-11.9105,-595.112
1699,2,2.01085,-11.9394,-595.176
1699,3,2.00011,-11.9759,-595.211
1700,0,1.99286,-12.0251,-595.219
1700,1,1.97611,-12.0825,-595.192
1700,2,1.93895,-12.138,-595.13
1700,3,1.87555,-12.1866,-595.057
1701,0,1.78645,-12.2315,-595.005
1701,1,1.67951,-12.275,-595.007
1701,2,1.56699,-12.3107,-595.085
1701,3,1.46283,-12.3272,-595.233
1702,0,1.38021,-12.3195,-595.397
1702,1,1.32342,-12.299,-595.512
1702,2,1.28195,-12.2882,-595.547
1702,3,1.23717,-12.3036,-595.529
1703,0,1.17531,-12.3461,-595.504
1703,1,1.09781,-12.4024,-595.485
1703,2,1.02101,-12.4555,-595.456
1703,3,0.961336,-12.4945,-595.395
1704,0,0.921419,-12.5173,-595.32
1704,1,0.890648,-12.5251,-595.313
1704,2,0.853487,-12.5191,-595.44
1704,3,0.798816,-12.5036,-595.673
1705,0,0.729129,-12.4856,-595.906
1705,1,0.661746,-12.4685,-596.034
1705,2,0.613198,-12.4507,-596.025
1705,3,0.583264,-12.4305,-595.944
1706,0,0.559957,-12.408,-595.908
1706,1,0.532344,-12.3829,-595.978
1706,2,0.494912,-12.3517,-596.108
1706,3,0.446291,-12.3102,-596.217
1707,0,0.385832,-12.26,-596.273
1707,1,0.312294,-12.2072,-596.318
1707,2,0.227485,-12.1548,-596.429
1707,3,0.139073,-12.1011,-596.638
1708,0,0.0571985,-12.0471,-596.889
1708,1,-0.0113559,-11.999,-597.081
1708,2,-0.065238,-11.9622,-597.155
1708,3,-0.107638,-11.937,-597.133
1709,0,-0.144715,-11.9218,-597.078
1709,1,-0.182484,-11.915,-597.047
1709,2,-0.223553,-11.9167,-597.065
1709,3,-0.267747,-11.9279,-597.134
1710,0,-0.318099,-11.9475,-597.245
